-0.999906071,0.013705796,0,32.55,-0.013705796,-0.999906071,0,46.55,0,0,1,0.92,0,0,0,1
-0.999734238,0.023053258,0,32.6,-0.023053258,-0.999734238,0,45.4,0,0,1,0.92,0,0,0,1
-0.999999865,0.000520306,0,32.6,-0.000520306,-0.999999865,0,43.25,0,0,1,0.92,0,0,0,1
-0.999994992,0.003164809,0,32.6,-0.003164809,-0.999994992,0,42.1,0,0,1,0.92,0,0,0,1
-0.999029922,0.044036522,0,32.6,-0.044036522,-0.999029922,0,39.85,0,0,1,0.92,0,0,0,1
-0.999575197,0.029144907,0,32.6,-0.029144907,-0.999575197,0,38.55,0,0,1,0.92,0,0,0,1
-0.999440122,0.033458069,0,32.6,-0.033458069,-0.999440122,0,36.55,0,0,1,0.92,0,0,0,1
-0.999453895,0.033044077,0,32.6,-0.033044077,-0.999453895,0,35.2,0,0,1,0.92,0,0,0,1
-0.99998102,0.006161133,0,32.55,-0.006161133,-0.99998102,0,33.05,0,0,1,0.92,0,0,0,1
-0.999929859,0.011843868,0,32.6,-0.011843868,-0.999929859,0,31.9,0,0,1,0.92,0,0,0,1
-0.999985023,0.005472929,0,32.6,-0.005472929,-0.999985023,0,29.85,0,0,1,0.92,0,0,0,1
-0.999839891,0.017893906,0,32.55,-0.017893906,-0.999839891,0,28.75,0,0,1,0.92,0,0,0,1
-0.999540519,0.030310911,0,32.6,-0.030310911,-0.999540519,0,26.75,0,0,1,0.92,0,0,0,1
-0.999593729,0.028502229,0,32.6,-0.028502229,-0.999593729,0,25.65,0,0,1,0.92,0,0,0,1
-0.999998937,0.0014581,0,32.6,-0.0014581,-0.999998937,0,23.45,0,0,1,0.92,0,0,0,1
-0.999918666,0.012753875,0,32.6,-0.012753875,-0.999918666,0,22.35,0,0,1,0.92,0,0,0,1
-0.99989622,0.014406556,0,32.6,-0.014406556,-0.99989622,0,20.15,0,0,1,0.92,0,0,0,1
-0.99997904,0.006474514,0,32.65,-0.006474514,-0.99997904,0,19.15,0,0,1,0.92,0,0,0,1
-0.99946237,0.03278676,0,32.65,-0.03278676,-0.99946237,0,17.05,0,0,1,0.92,0,0,0,1
-0.999833207,0.018263587,0,32.6,-0.018263587,-0.999833207,0,16,0,0,1,0.92,0,0,0,1
-0.999699998,0.024493137,0,32.6,-0.024493137,-0.999699998,0,14.15,0,0,1,0.92,0,0,0,1
-0.99987794,0.015623879,0,32.6,-0.015623879,-0.99987794,0,13,0,0,1,0.92,0,0,0,1
-0.998279387,0.058636717,0,32.55,-0.058636717,-0.998279387,0,10.85,0,0,1,0.92,0,0,0,1
0.999737833,-0.02289684,0,30.65,0.02289684,0.999737833,0,11.5,0,0,1,0.92,0,0,0,1
0.999617759,-0.027646643,0,30.75,0.027646643,0.999617759,0,12.8,0,0,1,0.92,0,0,0,1
0.999735458,-0.023000315,0,30.75,0.023000315,0.999735458,0,14.75,0,0,1,0.92,0,0,0,1
0.999419931,-0.034055871,0,30.75,0.034055871,0.999419931,0,16,0,0,1,0.92,0,0,0,1
0.999650538,-0.026434879,0,30.75,0.026434879,0.999650538,0,17.7,0,0,1,0.92,0,0,0,1
0.999836855,-0.018062758,0,30.7,0.018062758,0.999836855,0,18.85,0,0,1,0.92,0,0,0,1
0.999791142,-0.020437046,0,30.7,0.020437046,0.999791142,0,20.75,0,0,1,0.92,0,0,0,1
0.999750785,-0.022324147,0,30.7,0.022324147,0.999750785,0,21.95,0,0,1,0.92,0,0,0,1
0.999994282,0.003381801,0,30.7,-0.003381801,0.999994282,0,24,0,0,1,0.92,0,0,0,1
0.999987686,-0.004962581,0,30.65,0.004962581,0.999987686,0,25.2,0,0,1,0.92,0,0,0,1
0.999820498,-0.018946528,0,30.7,0.018946528,0.999820498,0,27.35,0,0,1,0.92,0,0,0,1
0.999696735,-0.024625981,0,30.65,0.024625981,0.999696735,0,28.45,0,0,1,0.92,0,0,0,1
0.999892186,-0.014683908,0,30.65,0.014683908,0.999892186,0,30.4,0,0,1,0.92,0,0,0,1
0.99981947,-0.019000721,0,30.65,0.019000721,0.99981947,0,31.5,0,0,1,0.92,0,0,0,1
0.99989935,-0.014187672,0,30.65,0.014187672,0.99989935,0,33.6,0,0,1,0.92,0,0,0,1
0.9999775,-0.006708142,0,30.65,0.006708142,0.9999775,0,34.85,0,0,1,0.92,0,0,0,1
0.99956837,-0.029378109,0,30.65,0.029378109,0.99956837,0,37.1,0,0,1,0.92,0,0,0,1
0.999556427,-0.029781701,0,30.65,0.029781701,0.999556427,0,38.6,0,0,1,0.92,0,0,0,1
0.99978695,-0.020641074,0,30.65,0.020641074,0.99978695,0,40.45,0,0,1,0.92,0,0,0,1
0.999766538,-0.021607145,0,30.6,0.021607145,0.999766538,0,41.7,0,0,1,0.92,0,0,0,1
0.999653318,-0.02632951,0,30.65,0.02632951,0.999653318,0,43.85,0,0,1,0.92,0,0,0,1
0.999591691,-0.028573599,0,30.65,0.028573599,0.999591691,0,45.05,0,0,1,0.92,0,0,0,1
0.998957878,-0.04564163,0,30.65,0.04564163,0.998957878,0,47.05,0,0,1,0.92,0,0,0,1
-0.999989591,-0.004562569,0,30.65,0.004562569,-0.999989591,0,46.5,0,0,1,0.92,0,0,0,1
-0.999723568,0.023511451,0,30.65,-0.023511451,-0.999723568,0,45.4,0,0,1,0.92,0,0,0,1
-0.999913227,0.013173363,0,30.65,-0.013173363,-0.999913227,0,43.2,0,0,1,0.92,0,0,0,1
-0.999927891,0.012008864,0,30.6,-0.012008864,-0.999927891,0,42,0,0,1,0.92,0,0,0,1
-0.999656511,0.026207997,0,30.65,-0.026207997,-0.999656511,0,39.9,0,0,1,0.92,0,0,0,1
-0.999923969,0.012331071,0,30.65,-0.012331071,-0.999923969,0,38.85,0,0,1,0.92,0,0,0,1
-0.999711908,0.024002085,0,30.6,-0.024002085,-0.999711908,0,36.4,0,0,1,0.92,0,0,0,1
-0.999532972,0.030558766,0,30.65,-0.030558766,-0.999532972,0,35.2,0,0,1,0.92,0,0,0,1
-0.999930115,0.011822208,0,30.65,-0.011822208,-0.999930115,0,33.15,0,0,1,0.92,0,0,0,1
-0.999912875,0.013200128,0,30.6,-0.013200128,-0.999912875,0,31.8,0,0,1,0.92,0,0,0,1
-0.999994239,0.003394451,0,30.65,-0.003394451,-0.999994239,0,30.05,0,0,1,0.92,0,0,0,1
-0.999870396,0.016099413,0,30.65,-0.016099413,-0.999870396,0,29,0,0,1,0.92,0,0,0,1
-0.999488485,0.031980761,0,30.65,-0.031980761,-0.999488485,0,26.9,0,0,1,0.92,0,0,0,1
-0.999727954,0.023324208,0,30.6,-0.023324208,-0.999727954,0,25.8,0,0,1,0.92,0,0,0,1
-0.999923183,0.012394649,0,30.6,-0.012394649,-0.999923183,0,23.5,0,0,1,0.92,0,0,0,1
-0.999573894,0.029189553,0,30.65,-0.029189553,-0.999573894,0,22.35,0,0,1,0.92,0,0,0,1
-0.999727812,0.023330274,0,30.65,-0.023330274,-0.999727812,0,20.4,0,0,1,0.92,0,0,0,1
